Date,Adress,Size,Rooms,Broker,Rent,Price
20220328,Dartanjangs gata 48,73,3,Inez Domé,4277,3600000
20210518,Drivbänksvägen 13 B (B 1101),73,3,Micaela Rebel,4320,2945000
20220929,Ekfatsgatan 3,73,3,Mattias Lundberg,3913,6200000
2022038,Eknäsvägen 2 A,73,3,Kerstin Wallin,4484,6650000
20210429,Erik Tegels Väg 43,73,3,Unknown,4022,2350000
2021101,Erik tegels väg 43,73,3,Unknown,4078,2070000
20220127,Erik Tegels väg 43,73,3,Georges Abdi,4022,2495000
20221130,Erik Tegels väg 43 (Våning 3),73,3,Jimmy Solkarin,4078,2450000
20220322,Erstagatan 28 A,73,3,Unknown,3576,6150000
2022044,Falkholmsgränd 31,73,3,Rabi Soma,4980,2250000
20210422,Falkholmsgränd 7,73,3,Rabi Soma,5029,1850000
2021119,Fältvägen 20A,73,3,Unknown,5445,2060000
20221029,Fastlagsvägen 2,73,3,Unknown,5899,5500000
20220927,Fatburs Kvarngata 16,73,3,Michelle Carlsson,4590,6210000
2022123,Fatburs Kvarngata 4,73,3,Unknown,2759,5500000
2022119,Folkungagatan 136A,73,2,Unknown,3941,6300000
20210819,Fredrikslundsvägen 14,73,3,Emma Andersson Hejll,4539,4300000
2022053,Fredrikslundsvägen 16,73,3,Niklas Bergsten,4539,4500000
20210813,Frövigatan 4,73,3,Unknown,4201,2350000
2022076,Frövigatan 6,73,3,Unknown,4201,2500000
2022068,Fyrskeppsvägen 38,73,3,Benjamin Frejvall,4891,4000000
2022125,Fyrskeppsvägen 94,73,3,Emily Olsson,5388,3995000
20220721,Götalandsvägen 247,73,3,Unknown,3583,3595000
20220725,Götgatan 94,73,3,Unknown,2338,6850000
2021054,Grevgatan 28,73,2,Niclas Behrer,3029,9600000
2022076,Grindsgatan 31,73,3,Unknown,3414,6850000
20221021,Grindstuvägen 32B,73,3,Unknown,3155,6425000
2022108,Gubbkärrsvägen 29B 1tr,73,3,Noomi Unéus,4826,2900000
20211123,Gubbkärrsvägen 29C 3tr,73,3,Noomi Unéus,4826,4050000
2021115,Gubbkärrsvägen 29M,73,3,Emma Andersson Hejll,4826,4200000
20220810,Gullmarsvägen 9,73,3,Lizette Lundh,3672,5625000
20221125,Gunnarskogsgatan 10,73,3,Unknown,4540,3675000
20220427,Hägerstensvägen 159 A,73,3,Unknown,4283,6900000
2021061,Hallebergsvägen 20,73,3,Emma Andersson Hejll,4077,5550000
20221031,Hälsingegatan 14F,73,3,Unknown,2053,8300000
20210824,Hammarby allé 40,73,3,Unknown,4226,5200000
2022056,Håsjögränd 2 (renoveringsobjekt),73,3,Jimmy Solkarin,4621,2520000
20220421,Håsjögränd 2 (Våning 8),73,3,Jimmy Solkarin,4621,2800000
20220519,Hässelby Torg 2,73,3,Unknown,4304,2300000
20221012,Heleneborgsgatan 26,73,2,Unknown,2656,8400000
2021102,Jakobsdalsvägen 14,73,3,Unknown,3915,5525000
20220927,Jaktgatan 25,73,3,Unknown,3902,6620000
20211116,Jan Inghes Torg 30,73,2,Unknown,3980,6300000
20210928,Kammakargatan 46,73,3,Alexander König,3189,7900000
2022063,Klara Östra Kyrkogata 8F,73,3,Unknown,747,7500000
20220126,Kommendörsgatan 24,73,3,Jan Borild,2439,10750000
20210924,Kotkagatan 1,73,3,Unknown,4240,2170000
2022115,Kotkagatan 19,73,3,Carima Hägglund Hasni,4234,2050000
20211111,Kotkagatan 21,73,3,Unknown,4228,2125000
20210513,Kotkagatan 25,73,3,Unknown,4065,2150000
20220427,Kotkagatan 29,73,3,Unknown,4236,2000000
20220120,Kotkagatan 5,73,3,Unknown,4228,2240000
2022053,Kotkagatan 7,73,3,Unknown,4234,2000000
20220329,Kotkagatan 9,73,3,Unknown,4242,2200000
20220926,Kristallvägen 4,73,3,Unknown,4440,3350000
20220616,Kvarnbacksvägen 57,73,3,Halepce Tosun,3774,4150000
20220324,Kvarnbacksvägen 63,73,3,Halepce Tosun,3802,4270000
20210922,Kvarnbacksvägen 67,73,3,Linn Holmer,3802,3930000
20220911,Kvarnbacksvägen 69,73,3,Emma Bogren,3802,3650000
2021119,Kvarnbacksvägen 69 3tr,73,3,Noomi Unéus,3817,4210000
20220412,Kvarnbacksvägen 77,73,3,Tim Prasertsri,3817,4050000
20220324,Kvarnbacksvägen 81,73,3,Linn Holmer,3802,4600000
2022056,Kvarnbacksvägen 83,73,3,Robin Heimberger,3817,4110000
20220630,Kvarnbacksvägen 87 ACCEPTERAT PRIS!,73,3,Emma Bogren,3817,4000000
20210512,Långholmsgatan 9B,73,3,Unknown,4375,7000000
20211118,Lerbäcksgränd 12,73,3,Unknown,4399,2300000
20211110,Lerbäcksgränd 13,73,3,Unknown,4399,2300000
20220318,Lerbäcksgränd 15,73,3,Unknown,4461,2110000
2022091,Lerbäcksgränd 19,73,3,Unknown,4562,2200000
20220615,Lerbäcksgränd 22,73,3,Unknown,4486,2350000
20210622,Lerbäcksgränd 28 1,73,3,Unknown,4399,2300000
20210930,Löjtnantsgatan 6,73,3,Andreas Gunnarsson,4162,8575000
20210820,Magnus Ladulåsgatan 47,73,3,Unknown,3304,6150000
20211218,Margaretha Krooks gata 5,73,3,Unknown,3762,6000000
20210427,Maria Prästgårdsgata 19 A,73,3,Unknown,4586,7300000
20211024,Maria prästgårdsgata 37,73,3,Unknown,3738,7150000
20210423,Mirabellbacken 6C,73,3,Unknown,4965,2495000
20221126,Multrågatan 19,73,3,Nikola Markulic,4621,2450000
20220622,Multrågatan 19 (Våning 4),73,3,Jimmy Solkarin,4621,2590000
20221017,Multrågatan 21,73,3,Nikola Markulic,4621,2550000
20220826,Multrågatan 21 - vån 9 / 9,73,3,Felicia Ahlquist,4621,2225000
20211019,Multrågatan 23 (Våning 4),73,3,Jimmy Solkarin,4621,2350000
2022031,Multrågatan 25 (Våning 6),73,3,Jimmy Solkarin,4621,2700000
2022113,Nypongränd 4,73,2,Unknown,3490,4560000
20211014,Nystadsgatan 10,73,3,Unknown,3987,2160000
20220126,Nystadsgatan 11,73,3,Jakob Cherkani,5035,2130000
2022112,Nystadsgatan 12,73,3,Unknown,4187,2300000
2021073,Nystadsgatan 13,73,3,Unknown,5199,2050000
2021111,Nystadsgatan 2,73,3,Unknown,3988,1900000
20220326,Nystadsgatan 3,73,3,Unknown,4732,2250000
20210525,Nystadsgatan 4,73,3,Unknown,3987,2200000
20220715,Nystadsgatan 5,73,3,Unknown,4732,2000000
20220922,Nystadsgatan 7,73,3,Rani Shakir,5480,2100000
20211020,Nystadsgatan 9,73,3,Pezhman Ivinger,4899,2020000
20220520,Olshammarsgatan 54 3tr,73,3,Unknown,4814,2260000
2022022,Olshammarsgatan 58,73,3,Unknown,4784,2400000
20210513,Österlånggatan 24,73,4,Unknown,3300,5750000
20220330,Östgötagatan 70,73,2,Unknown,3214,7850000
20221127,Oxenstiernsgatan 37,73,3,Unknown,3056,7600000
20210528,Paternostervägen 94,73,3,Unknown,4608,4855000
2022036,Pilgatan 26,73,3,Unknown,4810,9750000
20220615,Pipersgatan 5A,73,3,Unknown,2915,8100000
20220113,Rågsvedsvägen 91,73,3,Unknown,4136,2400000
2022083,Rågsvedsvägen 93,73,3,Unknown,4136,2350000
2022129,Rämensvägen 37,73,3,Unknown,5186,3950000
2022043,Rämensvägen 39,73,3,Marie Bertilsson,4939,5600000
20220520,Regeringsgatan 78,73,3,Tina Engström,1727,8400000
20220318,Rörläggarvägen 18,73,3,Unknown,4474,5250000
20221026,Roslagsgatan 17,73,3,Unknown,1368,8100000
20210619,Runiusgatan 1,73,3,Unknown,3231,5975000
20220918,Rutger Fuchsgatan 8 B,73,3,Sofia Kihlman,3390,5650000
20211019,Ryggåsgatan 5,73,3,Joel Beck-Friis,3387,5400000
20220525,Saimagatan 11,73,3,Unknown,4078,2000000
20211013,Saimagatan 15,73,3,Unknown,4078,2020000
2021093,Saimagatan 17,73,3,Unknown,4078,2100000
2022048,Saimagatan 3,73,3,Unknown,4078,2350000
2021063,Saimagatan 5,73,3,Unknown,4080,2200000
20221120,Saimagatan 7,73,3,Unknown,4077,2030000
2021061,Saimagatan 9,73,3,Unknown,4077,2000000
20220928,Sandhamnsgatan 55,73,3,Unknown,3954,6495000
2022095,Sandhamnsgatan 57 A,73,2,Unknown,3954,5650000
2022053,Sandhamnsgatan 59,73,3,Unknown,3954,6745000
2022101,Sankt Eriksgatan 52A,73,2,Unknown,3197,7050000
20220722,Selmedalsringen 10,73,3,Alexander von Satzger,4398,4800000
20211023,Selmedalsringen 13,73,2,William Kajo,4297,4200000
20220113,Selmedalsringen 21,73,2,Henric Wickholm,3811,5050000
20220815,Sickla kanalgata 4,73,3,Unknown,3225,7350000
2021119,Sickla Kanalgata 71,73,3,Unknown,4976,6250000
20220510,Sickla kanalgata 79,73,3,Unknown,5324,5900000
20211013,Sjöviksvägen 94,73,3,Unknown,4247,6100000
20221110,Slåttervägen 3,73,3,Henrik Ivansson,4837,4645000
20210423,Söderarmsvägen 10,73,3,Johan Nilsson,4257,4170000
2022115,Sten Stures gränd 4,73,3,Unknown,4577,3195000
20220225,Strandliden 39 (Ateljé),73,3,Josef Gubrail,3798,4400000
2022055,Sulitelmavägen 37,73,3,Emma Andersson Hejll,3737,6400000
20220726,Sveaborgsgatan 13,73,3,Unknown,4491,2100000
20211214,Sveaborgsgatan 13. 3 tr,73,3,Unknown,4530,2250000
2022021,Sveaborgsgatan 15,73,3,Unknown,4496,2270000
20210616,Sveaborgsgatan 3,73,3,Michaela Lopez,4398,2300000
20220915,Sveaborgsgatan 5,73,3,Unknown,4527,2300000
2022061,Sveaborgsgatan 7,73,3,Unknown,4528,1900000
20211027,Sveavägen 139,73,3,Alice Edin,3359,6625000
20220428,Swedenborgsgatan 42,73,3,Unknown,3310,6030000
2022048,Tackjärnsvägen 13,73,3,Linn Johansson,3472,5500000
20220920,Tätorpsvägen 11,73,3,Unknown,4366,3200000
20220513,Tavelsjövägen 2A,73,3,Unknown,4677,5050000
2022121,Tavelsjövägen 2B,73,3,Unknown,4677,4850000
20210928,Tegelviksgatan 34,73,3,Unknown,4668,7110000
20221117,Tegelviksgatan 38,73,3,Unknown,4295,5900000
2022069,Tegelviksgatan 69,73,3,Unknown,5640,6600000
2022104,Tellusgången 32,73,3,Anna Zachrisson,4234,5300000
20220913,Tellusgången 34,73,3,Unknown,4234,5100000
20210413,Timmermansgränd 1,73,3,Unknown,3510,5900000
2022024,Tomtebogatan 34,73,3,Emil Hoffman,2979,10450000
20220515,Tre liljor 5A,73,2,Unknown,3693,7300000
20220119,Tullgårdsgatan 22,73,3,Unknown,3656,7000000
20220422,Valhallavägen 34,73,3,Unknown,2679,9350000
2022098,Vapengatan 13,73,3,Unknown,4259,6125000
2021129,Vapengatan 17,73,3,Unknown,4260,6400000
20210630,Vegagatan 1,73,3,Unknown,1750,9050000
20220210,Vemdalsgatan 4,73,3,Unknown,4154,4900000
2022091,Vintrosagatan 50 2tr,73,3,Unknown,3830,3075000
20220525,Vintrosagatan 50 3tr,73,3,Unknown,3830,3085000
20220811,Vintrosagatan 50 5tr,73,3,Unknown,3830,3150000
20220121,Vintrosagatan 52,73,3,Fanny Hörndahl,3830,2300000
2022122,Vintrosagatan 52 1tr,73,3,Unknown,3830,2600000
20220210,Völundsgatan 12,73,2,Unknown,3622,8325000
20211015,Wergelandsgatan 14,73,3,Andreas Nilsson,3999,3580000
2022098,Wergelandsgatan 6,73,3,Andreas Nilsson,3999,2800000
20221027,Ystadsvägen 111,73,3,Unknown,4530,4800000
2021063,Ystadsvägen 113,73,3,Unknown,4530,5100000
20221130,Ystadsvägen 115,73,3,Javiera Robertsson,4530,4795000
20220829,Ystadsvägen 117,73,3,Emily Olsson,4530,5100000
20220520,Multrågatan 25 (renoveringsobjekt),73.2,3,Jimmy Solkarin,4720,2400000
2022071,Tjurbergsgatan 27C,73.3,3,Felix Zidaric,4098,5500000
2022033,Bäverbäcksgränd 84,73.5,3,Unknown,5409,2355000
20220823,Bengt bagares gränd 2a,73.5,3,Unknown,4083,3375000
2022058,Broddgränd 19,73.5,3,Natalia Hernandez,3879,4000000
20220514,Eriksdalsgatan 54,73.5,3,Unknown,4631,6810000
20220422,Fartygsgatan 2,73.5,3,Unknown,4471,7500000
20220223,Hammarby allé 52,73.5,3,Unknown,4245,6100000
20220413,Hanna Rydhs gata 32,73.5,3,Daniel Sjödin,4662,3550000
20211026,Hanna Rydhs gata 36,73.5,3,Unknown,4526,3520000
20211110,Hanstavägen 92,73.5,3,Patrik Barej,3884,2700000
20221018,Johan Tillanders Väg 37,73.5,3,Andreas Nilsson,4286,4200000
20220428,Johan Tillanders väg 8,73.5,3,Andreas Nilsson,4302,5400000
20220524,Mitisgatan 4,73.5,3,Erik Lundkvist,3765,8300000
20210930,Sandfjärdsgatan 29 ACCEPTERAT PRIS,73.5,3,Unknown,3719,3300000
2022119,Sankt Göransgatan 131,73.5,3,Unknown,3493,6060000
2021064,Sankt Paulsgatan 7A,73.5,3,Unknown,4346,6650000
20220513,Siljansvägen 70,73.5,3,Casper Burenby,4658,4610000
20220926,Siljansvägen 82,73.5,3,Unknown,4754,4175000
20211028,Sjöfartsgatan 1,73.5,3,Unknown,4389,8400000
20211129,Stamgatan 87,73.5,3,Unknown,5078,2550000
20211130,Styresman Sanders väg 7,73.5,2,Linnea Ragnevad,3572,4380000
20220520,Vinodlargatan 2,73.5,3,Unknown,4095,6500000
20210430,Ada Nilssons gata 13,74,3,Christofer Svensson,3970,4600000
20220617,Ada Nilssons Gata 19,74,3,Unknown,4049,4400000
2022063,Alabastervägen 5,74,3,Anton Bjärkenrud,4489,3820000
20220428,Alabastervägen 7,74,3,Jan Malmgren,4489,4000000
20210715,Bäckaskiftsvägen 11,74,3,Unknown,3799,3900000
20210924,Bäckaskiftsvägen 19,74,3,Unknown,3723,4250000
20221128,Bengt Ekehjelmsgatan 9,74,3,Unknown,4104,7300000
20210428,Besmansvägen 8,74,3,Daniel Andersson,4944,4550000
20220228,Birger Jarlsgatan 81,74,2,Adam Behrer,3054,9100000
20210914,Birger Sjöbergs väg 1,74,3,Unknown,3289,7250000
20220725,Brännkyrkagatan 44,74,3,Adrian Pekul,3414,7250000
20220825,Brännkyrkagatan 88,74,3,Unknown,3990,7500000
2022031,Byggmästarvägen 4,74,3,Daniel Andersson,4046,5400000
20220331,Byggmästarvägen 6,74,4,Malin Siekkinen,4046,5520000
20210611,Dalagatan 29,74,3,Unknown,3316,7400000
20221229,Drivbänksvägen 13 A,74,3,Micaela Rebel,4362,2995000
20220112,Drivbänksvägen 13 B,74,3,Micaela Rebel,4362,2975000
2021077,Ejdervägen 66,74,3,Unknown,3159,2500000
20210610,Ejdervägen 70,74,3,Unknown,3159,2550000
20211112,Elinsborgsbacken 44,74,3,Unknown,4947,1600000
20220429,Emågatan 29,74,3,Unknown,4631,3980000
20210610,Emågatan 40,74,3,Unknown,4198,4650000
20221120,Erik Segersälls väg 1,74,3,Unknown,3884,6750000
20220510,Erik Tegels väg 45,74,3,Unknown,4078,2300000
20220323,Erik Tegels Väg 47,74,3,Unknown,4077,2300000
20211126,Erik tegels väg 49,74,3,Unknown,4078,2350000
20220913,Erstagatan 22,74,3,Unknown,4125,8050000
2021123,Eva Bonniers gata 21,74,3,Unknown,4040,3550000
20220130,Eva Bonniers gata 25,74,3,Unknown,4040,4300000
20210810,Eva Bonniers gata 39,74,3,Unknown,4114,4010000
2022112,Eva Bonniers Gata 8,74,3,Unknown,4126,3300000
20220922,Fågelstavägen 28,74,3,Unknown,4416,3240000
2021058,Fågelstavägen 36,74,3,Unknown,4329,3370000
20210915,Färjestadsvägen 4C,74,3,Unknown,4938,6400000
2021119,Fjällnäsgatan 4,74,4,Unknown,3712,2900000
20221120,Fjällnäsgatan 4 (Våning 1),74,4,Jimmy Solkarin,3712,2700000
20210825,Fjällnäsgatan 6 (Vån 1),74,3,Josef Gubrail,3712,2750000
20210416,Fregattvägen 46B,74,3,Unknown,3945,4550000
20220411,Fyrskeppsvägen 50,74,3,Alfred Gunnarsson,4511,5300000
2022119,Fyrskeppsvägen 75,74,3,Benjamin Frejvall,5622,4050000
20220325,Gamla Tyresövägen 351 B,74,3,Martin Adolfsson,3112,8200000
2021084,Gammelgårdsvägen 44,74,2,Kerstin Wallin,3692,7500000
20210512,Gästrikegatan 2,74,2,Marc Blumenthal,2158,7950000
20211118,Gräsandsvägen 29,74,3,William Wallsén,2836,2760000
2021062,Gubbkärrsvägen 29L 1tr,74,3,Noomi Unéus,4892,3610000
20211018,Gustav III:s väg 78,74,3,Annica Oppenheim Stenman,4365,4200000
20220323,Gustavslundsvägen 149 R,74,2,Joel Beck-Friis,4116,6350000
20221026,Hammarby allé 157,74,2,Unknown,4589,5475000
20210530,Hammarby Allé 3A,74,2,Joakim Wallenberg,4162,5750000
20210922,Härjedalsgatan 11,74,4,Unknown,3712,2820000
20211021,Härjedalsgatan 13,74,3,Andreas Yacoub,3712,2450000
2021099,Härjedalsgatan 7,74,3,Unknown,3712,2500000
20210814,Heimdalsgatan 1,74,3,Helene Darin,3527,8720000
20221028,Helsingforsgatan 19,74,3,Unknown,4877,1940000
20210621,Helsingforsgatan 53,74,3,Unknown,4783,2020000
20221027,Hökmossevägen 64,74,3,Valencia Can,5069,3250000
2022021,Isgränd 5,74,3,Unknown,4620,4525000
20210412,Johannelundsvägen 53,74,3,Unknown,4003,2800000
20220513,Jönåkersvägen 4,74,3,Unknown,4277,4075000
2021098,Kallforsvägen 11,74,3,Per Knaust,4456,3050000
20210610,Kallforsvägen 5,74,4,Unknown,4456,3450000
2021108,Kallforsvägen 7,74,3,Zerina Teymur,4456,3330000
20220113,Kallforsvägen 9,74,3,Unknown,4456,3510000
20220518,Kalmgatan 26,74,3,Stefan Bergner,4428,4995000
2022056,Karen Blixens Gata 13,74,3,Robin Heimberger,4117,6700000
2022046,Karen Blixens gata 5,74,3,Unknown,4117,4750000
20211223,Karlbergsvägen 45,74,3,Unknown,2343,13320000
20221214,Karlbergsvägen 57,74,3,Unknown,2999,8710000
2022099,Kratsboda Backe 4,74,3,Malou Maxe,3306,4680000
20220222,Krukmakargatan 31 A,74,3,Unknown,3269,9050000
2022084,Kungsholmsgatan 17B ö.g.,74,3,Niklas Jonasson,4127,7500000
20220825,Långbrokungens väg 8,74,3,Unknown,4755,4350000
20210421,Larsbodavägen 74,74,3,Simon Strand,4752,3200000
2022074,Larsbodavägen 76,74,3,Simon Strand,5029,3000000
2022117,Lidköpingsvägen 52,74,4,Emily Olsson,3870,5570000
2021111,Limonitvägen 10,74,3,Unknown,4479,3850000
2022119,Lindhagensgatan 106,74,3,Unknown,3795,5600000
2021128,LM Ericssons väg 10B,74,3,Unknown,3080,5570000
20210910,Magnus Ladulåsgatan 11,74,3,Unknown,3510,6410000
2022032,Margaretha Krooks Gata 3,74,3,Unknown,3562,6225000
20220923,Margaretha Krooks gata 3,74,3,Unknown,3562,5580000
2022024,Margretelundsvägen 78,74,3,Emma Andersson Hejll,3612,5020000
20221125,Margretelundsvägen 82,74,3,Unknown,3544,4010000
20210928,Maria Röhls väg 9,74,3,Unknown,3729,4650000
20221118,Marieviksgatan 48,74,3,Unknown,3660,5320000
20221024,Marmorgatan 4,74,4,Unknown,3461,5860000
20220124,Mirabellbacken 12,74,3,Martina Hultkrantz,4498,2525000
20211119,Mirabellbacken 16 (Våning 1),74,3,Jimmy Solkarin,4255,2600000
20220428,Mirabellbacken 24,74,3,Martina Hultkrantz,4394,2350000
20210528,Mirabellbacken 6,74,3,Unknown,4516,2235000
20220512,Nockeby torg 21,74,3,Unknown,4160,5900000
20220511,Nybergsgatan 11,74,3,Ann-Charlotte Stenbeck,3315,9260000
20210416,Nybohovsgränd 20,74,3,Unknown,2978,4110000
2021056,Nybohovsgränd 46A,74,3,Unknown,3412,4700000
20211012,Nybrogatan 75B,74,3,Unknown,2857,11000000
2021111,Oppundavägen 21,74,3,Elisabeth Strandenborg,4579,3300000
20220714,Oppundavägen 31,74,3,Jeanette Giörtz,4579,3950000
20210817,Örby slottsväg 40,74,3,Walid Mirzazadeh,4061,3510000
20210827,Örby Slottsväg 40A,74,3,Kelly Ståhl,4026,3450000
2021114,Örby Slottsväg 42A,74,4,Unknown,4110,3570000
20220918,Pär Lagerkvists gata 26,74,3,Unknown,3428,5700000
2022082,Pär Lagerkvists gata 30 - Accepterat pris!,74,3,Unknown,3598,6000000
20220616,Paternostervägen 84,74,3,Unknown,4754,4550000
2022106,Polhemsgatan 3,74,2,Unknown,3704,8700000
20220622,Pontonjärgatan 38,74,2,Unknown,2127,6900000
2022092,Pontonjärgatan 43,74,2,Unknown,3702,7025000
20210827,Ralångsvägen 5,74,3,Unknown,3228,4700000
20211027,Reuterholmsvägen 29,74,3,Zerina Teymur,3897,2800000
2022128,Rindögatan 25,74,3,Gustav Enhörning,3031,7700000
20220913,Ringvägen 11 D,74,3,Unknown,2544,7100000
20221125,Ringvägen 11C,74,3,Unknown,2544,6600000
20220427,Ringvägen 11F,74,3,Unknown,2447,6600000
20221129,Ringvägen 11G,74,3,Unknown,2315,5250000
2021099,Ringvägen 128,74,3,Unknown,3306,6650000
2022028,Ringvägen 147,74,3,Unknown,2006,8500000
20221116,Ringvägen 9 F,74,3,Unknown,2496,6250000
20220611,Ringvägen 9F,74,3,Unknown,2447,6725000
20221017,Rödabergsgatan 10,74,2,Fredrik Brunned,3180,5800000
20220510,Rörstrandsgatan 40A,74,3,Unknown,2562,9600000
20220330,Rörviksbacken 7,74,3,Unknown,4105,5600000
20220518,Roslagsgatan 35,74,3,Magnus Cederbom,3475,8900000
20220118,Russinvägen 81,74,3,My Lundberg,4090,3940000
20220513,Russinvägen 85,74,3,My Lundberg,4023,4100000
20210915,Russinvägen 87,74,3,Unknown,4041,3800000
20220215,Rusthållarvägen 143,74,3,julia larsson,4991,4650000
20220828,Rusthållarvägen 179,74,4,Selma Fazlic,4903,4495000
20220623,Rutger Fuchsgatan 8,74,3,Unknown,3618,6400000
20220427,Sankt Eriksgatan 109,74,3,Unknown,1193,8500000
20220331,Selebovägen 1,74,4,Unknown,4074,4550000
20220915,Settergatan 14,74,2,Unknown,3855,7700000
20210826,Sigurd Rings gata 6,74,3,Unknown,4709,6025000
20220223,Siljansvägen 60,74,3,Unknown,4713,5025000
20220524,Siljansvägen 74,74,3,Unknown,4906,4225000
2022085,Skulptörvägen 4,74,3,Benjamin Frejvall,5044,3825000
2022107,Slåttervallsgatan 13,74,3,Unknown,3543,6725000
20220722,Söderberga Allé 14,74,3,Unknown,5042,3330000
2022115,Söderberga Allé 14 Vån 3 / 3,74,3,Tobias Willhardt,5042,2500000
2022047,Söderberga allé 32,74,2,Georges Abdi,5273,2270000
20210413,Söderberga Allé 44,74,3,Fredrik Crona,5273,2325000
20220330,Solberga hagväg 11,74,3,Unknown,3559,3650000
2022126,Stångåvägen 10,74,3,Unknown,4838,3300000
20221118,Stångåvägen 6,74,3,Julia Larsson,4838,3350000
20210420,Stavgränd 16,74,3,Unknown,3764,4950000
20220619,Stavgränd 20,74,3,Unknown,3764,4730000
20221119,Storängsgatan 23,74,3,Unknown,3533,5900000
20220423,Svartågatan 72,74,3,julia larsson,4838,3950000
20211214,Svarvargatan 18 5tr,74,2,Unknown,2398,7200000
20221026,Tegelviksgatan 41,74,3,Unknown,4652,7475000
20220831,Tellusborgsvägen 77,74,3,Kenny Larsson,4357,5200000
20221019,Tomtebogatan 30B,74,3,Unknown,2915,9200000
20221130,Torsgatan 42 A,74,2,Niclas Fernelius,3807,7650000
20210623,Tranebergsvägen 25,74,3,Daniel Fredricson,3815,5525000
20211020,Valhallavägen 38,74,3,Niklas Wellmér,3824,8450000
20220225,Värmlandsvägen 333,74,3,Selma Fazlic,5194,5150000
20220131,Värmlandsvägen 9A,74,3,Unknown,4224,3750000
20220324,Västertorpsvägen 144,74,3,Unknown,4276,3600000
20220117,Västmannagatan 32,74,3,Joakim Andersson,2638,10500000
20210822,Västmannagatan 42,74,3,Daniel Levin,3270,9200000
20220519,Västmannagatan 8,74,2,Caroline Lundin,3448,7900000
20220616,Västmannagatan 93,74,2,Unknown,3319,8020000
20210715,Vibyholmsvägen 27,74,3,Zerina Teymur,4110,3350000
20220519,Vibyholmsvägen 27 2tr,74,3,Unknown,4110,3810000
20221021,Vinodlargatan 8,74,3,Joakim Ohlsson,4192,4895000
20210430,Kungssätravägen 23B,74.4,3,Unknown,4440,2600000
20210916,Kungssätravägen 25 B,74.4,3,Rabi Soma,5628,2100000
2022054,Barnängsgatan 21A,74.5,3,Eva Rundqvist,4351,6650000
20220820,Blekholmsterrassen 11,74.5,3,Unknown,5376,6300000
20220928,Essingestråket 37,74.5,3,Marko Åslund,3909,7320000
2021061,Fyrvaktarkroken 24,74.5,3,Josefin Uggla,4631,5025000
20221016,Fyrvaktarkroken 48,74.5,3,Alfred Gunnarsson,4222,4995000
20220616,Fyrvaktarkroken 52,74.5,3,Lizette Lundh,4222,5300000
20220512,Grenljusbacken 26,74.5,3,Nicklas Talvitie,4295,6220000
2021098,Hållövägen 13,74.5,3,Jeanette Giörtz,4292,5700000
20221115,Lugnets Allé 35,74.5,3,Unknown,4345,5020000
20210514,Planterarvägen 61,74.5,3,Henrik Ivansson,4707,4900000
20220121,Porkalagatan 11,74.5,3,Unknown,4616,2350000
20210427,Skebokvarnsvägen 253,74.5,3,Unknown,4054,2900000
20211012,Skebokvarnsvägen 257,74.5,3,Unknown,3861,2800000
20220824,Virkesvägen 9C,74.5,2,Unknown,3916,5100000
2022039,Hornsgatan 146A,74.6,3,Unknown,3176,7250000
20220827,Sjöbjörnsvägen 23,74.6,4,Nicklas Talvitie,5271,6600000
20220525,Abiskovägen 14,75,3,Louise Lindbäck,3671,2300000
2022067,Älvsåkersgränd 46,75,3,Unknown,5182,2425000
20221125,Ängskärsgatan 6,75,3,Unknown,4107,9000000
20220530,Aprikosgatan 90 vån 6,75,3,Jimmy Armasson,5623,2600000
20220911,Arkitektvägen 37,75,4,Unknown,4104,5200000
20220221,Årstavägen 29,75,3,Unknown,3389,6350000
20211021,Assessorsgatan 14 B,75,3,Unknown,2534,8100000
20221115,Axbergsgränd 19,75,3,Marcus Hallgren,4505,2050000
20220129,Bäckaskiftsvägen 78,75,3,Jeanette Giörtz,3289,4600000
20210415,Båtbyggargatan 7,75,3,Unknown,3694,5800000
20211031,Beckomberga Allé 13,75,3,Linnea Ragnevad,3929,6150000
20220121,Beckomberga allé 25,75,3,Linnea Ragnevad,3929,6100000
20210927,Bergsgatan 37,75,3,Unknown,1647,8425000
20221122,Bergsgatan 39,75,3,Tolgay Erdinc,1648,7000000
20210521,Bergsrådsvägen 37,75,3,Unknown,4599,4810000
20220913,Bigarråvägen 4,75,2,Unknown,3454,4350000
20210915,Birger Jarlsgatan 109 B,75,3,Jakob Jakobsson,3389,7200000
2021055,Bjulevägen 28,75,3,Unknown,6045,2970000
20220225,Bjursätragatan 33,75,3,Unknown,4972,2540000
20210811,Bjursätragatan 35 “Accepterat Pris”,75,3,Unknown,4972,2600000
20221222,Blecktornsstigen 9,75,3,Unknown,4658,7400000
20220414,Bohusgatan 37,75,3,Unknown,3163,6725000
20210930,Brantingsgatan 22 3 Tr,75,3,Unknown,4869,7900000
20220810,Dannemoragatan 8A,75,3,Nicola Grez-Pancetti,3883,7460000
2021118,Dianavägen 11A,75,3,Unknown,4114,7500000
2022022,Doktor Widerströms gata 2,75,4,Unknown,4740,3970000
20210925,Drottningholmsvägen 4 med uteplats,75,3,David Garrett,3073,8700000
20210512,Elin Wägners gata 1,75,3,Unknown,4590,3800000
20211213,Ellen Fries Gata 11,75,3,Arber Ismajli,4838,3500000
2022066,Ellen Fries gata 11,75,3,Arber Ismajli,4847,3150000
