Date,Adress,Size,Rooms,Broker,Rent,Price,Datetime,PricePerKvm,NearbyPOIs,Latitude,Longitude
20220523,Skäftingebacken 22 vån 6 / 6,94,4,Unknown,6585,2400000,2022-05-23,25532,20,59.3964795581983,17.9015350341797
20220225,Skäftingebacken 21,94,4,Unknown,6769,2450000,2022-02-25,26064,22,59.3971786853246,17.9029083251953
20220121,Skäftingebacken 28,94,4,Unknown,6637,2450000,2022-01-21,26064,20,59.3964795581983,17.9022216796875
20220331,Mariehamnsgatan 12,94,4,Unknown,5724,2495000,2022-03-31,26543,10,59.4150015544536,17.9084014892578
20210712,Elinsborgsbacken 34,94,4,Unknown,6456,2500000,2021-07-12,26596,19,59.3971786853246,17.8987884521484
2020102,Hållsätrabacken 28,94,4,Unknown,6764,2595000,2020-10-02,27606,21,59.287238979488,17.9152679443359
20200212,Fageredsgränd 24,94,4,Unknown,5319,2735000,2020-02-12,29096,44,59.2900444106058,18.0292510986328
2020121,Gransätragränd 10,94,4,Unknown,5229,2850000,2020-12-01,30319,32,59.2826796607015,17.9125213623047
20220922,Äspholmsvägen 27,94,4,Unknown,3490,3045000,2022-09-22,32394,30,59.2777689421119,17.9070281982422
20190220,Ålgrytebacken 3,94,4,Fadi Shamoun,4133,3075000,2019-02-20,32713,12,59.2984593165776,17.9310607910156
20200422,Gransätragränd 25,94,4,Unknown,5333,3100000,2020-04-22,32979,30,59.2837318653929,17.9145812988281
20220427,Hållsätrabacken 32,94,4,Unknown,6564,3300000,2022-04-27,35106,21,59.287238979488,17.9152679443359
20190912,Bjulevägen 21,94,4,Beata Thorslund,7577,3400000,2019-09-12,36170,36,59.2812766705224,18.0429840087891
20190328,Ålgrytebacken 14,94,4,John Borja,4216,3600000,2019-03-28,38298,13,59.2984593165776,17.9331207275391
20190923,Ålgrytebacken 16,94,4,Unknown,4052,3600000,2019-09-23,38298,13,59.2984593165776,17.9331207275391
2019082,Ågesta Broväg 42,94,4,Unknown,5293,3650000,2019-08-02,38830,31,59.2405647976939,18.1027221679688
2022032,Ekholmsvägen 234,94,4,Fadi Shamoun,4014,3700000,2022-03-02,39362,24,59.2784705167048,17.9035949707031
2021055,Hammarögatan 7,94,4,Unknown,5197,3800000,2021-05-05,40426,43,59.246885346072,18.0992889404297
20200820,Ålgrytebacken 10,94,4,Rezy Saba,4257,3800000,2020-08-20,40426,13,59.2981087370418,17.9331207275391
20211112,Ålgrytebacken 5,94,4,Unknown,4258,3950000,2021-11-12,42021,12,59.2984593165776,17.9303741455078
2021071,Bällstavägen 242C,94,4,Unknown,5289,4000000,2021-07-01,42553,15,59.3548555277029,17.9049682617188
20220724,Solberga Hagväg 13,94,4,Unknown,5298,4100000,2022-07-24,43617,33,59.2805751537507,18.0086517333984
2021121,Ålgrytebacken 8,94,4,Fadi Shamoun,4215,4100000,2021-12-01,43617,12,59.2981087370418,17.9324340820313
2022105,Ågesta broväg 44,94,4,Nina Eklund,5187,4200000,2022-10-05,44681,31,59.2405647976939,18.1027221679688
2022128,Fredriksbergsvägen 11,94,4,Daniel Andersson,4395,4350000,2022-12-08,46277,107,59.3587052700704,17.9557800292969
20221116,Götalandsvägen 251,94,4,Unknown,4614,4495000,2022-11-16,47819,28,59.2795228514899,18.0038452148438
20211020,Adolfsbergsvägen 24 1tr,94,4,Noomi Unéus,4395,4550000,2021-10-20,48404,107,59.3587052700704,17.9557800292969
20220517,Mörsilsgatan 24,94,4,Joe Maatouk,4706,4650000,2022-05-17,49468,31,59.3657036830743,17.874755859375
20220922,Annedalsvägen 59,94,4,Lovisa Ek,4759,5200000,2022-09-22,55319,53,59.3653537967007,17.9482269287109
20221226,Kärrtorpsvägen 26D,94,4,Unknown,5035,5500000,2022-12-26,58511,44,59.2837318653929,18.116455078125
20220331,Kabelverksgatan 3,94,4,Unknown,4859,5805000,2022-03-31,61755,35,59.2805751537507,18.0038452148438
20211127,Dalbobranten 30,94,4,Unknown,4857,5850000,2021-11-27,62234,14,59.2521515747389,18.1123352050781
20221028,Gamla Tyresövägen 351 C,94,4,Martin Adolfsson,4623,5950000,2022-10-28,63298,42,59.2809259139434,18.1075286865234
20190516,Nybohovsbacken 44,94,4,Unknown,5716,6000000,2019-05-16,63830,219,59.3093254904965,18.0189514160156
2022064,Tämnarvägen 24,94,4,Annika Palmö,4874,6100000,2022-06-04,64894,247,59.3002121600694,18.0539703369141
20191018,Tideliusgatan 55,94,4,Unknown,4174,6175000,2019-10-18,65691,811,59.3096759544436,18.0642700195313
20200518,Grönviksvägen 203,94,3,Håkan Jansson,2640,6200000,2020-05-18,65957,11,59.3282453758185,17.9138946533203
20221220,Nipfjällsvägen 8,94,4,Martin Jönsson,3771,6300000,2022-12-20,67021,66,59.3394521914579,17.9756927490234
20220224,Sockenvägen 607,94,4,Elin Norberg,5296,6450000,2022-02-24,68617,31,59.2812766705224,18.1253814697266
20221014,Färgargårdstorget 20,94,3,Unknown,4354,6495000,2022-10-14,69096,450,59.3075731165842,18.0924224853516
20190424,Hedinsgatan 11,94,2,Unknown,4357,6500000,2019-04-24,69149,345,59.3429535632708,18.0937957763672
20221121,Fredsborgsgatan 8,94,3,Unknown,3777,6550000,2022-11-21,69681,191,59.3065216488942,18.0278778076172
20220826,Klyvarvägen 6,94,4,Unknown,5595,6600000,2022-08-26,70213,139,59.3156332889651,18.0004119873047
2021098,Nybohovsbacken 46,94,4,Henric Wickholm,5657,6660000,2021-09-08,70851,218,59.3093254904965,18.0182647705078
20210426,Hammarby Alle 173,94,3,Unknown,3775,6800000,2021-04-26,72340,143,59.3019649132512,18.1040954589844
20211123,Dalbobranten 32,94,4,Unknown,4857,6900000,2021-11-23,73404,15,59.2521515747389,18.1116485595703
2021093,Lindhagensgatan 81,94,4,Jakob Gustavsson,4260,7000000,2021-09-03,74468,244,59.3341994569121,18.0141448974609
2022061,Tantogatan 31,94,3,Unknown,3854,7000020,2022-06-01,74468,356,59.3107273246143,18.0491638183594
20221026,Sjöviksvägen 79,94,4,Kristoffer Pettersson,4724,7150000,2022-10-26,76064,200,59.3058206523744,18.0347442626953
20220124,Kärrtorpsvägen 2,94,4,Benjamin Frejvall,5078,7225000,2022-01-24,76862,57,59.2868882843388,18.1178283691406
20220316,Stora kvinns väg 74,94,3,Unknown,5804,7400000,2022-03-16,78723,35,59.279873622524,17.9743194580078
20200514,Kristinebergsvägen 50,94,4,Unknown,4260,7400000,2020-05-14,78723,257,59.3327985905208,18.0141448974609
2022111,Kristinebergsvägen 28,94,4,Jakob Gustavsson,4132,7400000,2022-11-01,78723,253,59.3331488125338,18.0141448974609
20210517,Odelbergsvägen 36,94,4,Unknown,6347,7500000,2021-05-17,79787,88,59.2893430745055,18.0690765380859
2021079,Gräsgatan 1,94,3,Unknown,4188,7500000,2021-07-09,79787,845,59.3072226309661,18.0718231201172
20220411,Gamla Tyresövägen 351 D,94,4,Martin Adolfsson,3953,7550000,2022-04-11,80319,42,59.2805751537507,18.1075286865234
2020107,Sickla kanalgata 99,94,4,Unknown,4774,7650000,2020-10-07,81383,104,59.3030165218126,18.1095886230469
20200221,Grubbensringen 30A,94,4,Sarah Österling,6574,7900000,2020-02-21,84043,977,59.3345496644847,18.0422973632813
20190226,Gästrikegatan 15,94,3,Niclas Behrer,3342,7970000,2019-02-26,84787,664,59.3415530578605,18.0388641357422
2022044,Hornsgatan 141C,94,4,Unknown,4085,8100000,2022-04-04,86170,360,59.3149324802526,18.0347442626953
20210915,Repslagargatan 27,94,4,Stefan Tapay,3533,8100000,2021-09-15,86170,1200,59.3156332889651,18.0711364746094
20220512,Lövholmsvägen 76,94,4,Signe Caroline Sjövall,5146,8150000,2022-05-12,86702,157,59.3138812400984,18.0093383789063
20200312,Högbergsgatan 76 C,94,3,Unknown,3712,8150000,2020-03-12,86702,1100,59.3149324802526,18.0594635009766
20191117,Surbrunnsgatan 8A,94,3,Unknown,4201,8180000,2019-11-17,87021,1200,59.3471547329996,18.0635833740234
2021107,Lövängsgatan 12 - Accepterat pris!,94,4,Felicia Ahlquist,5441,8195000,2021-10-07,87181,261,59.3538055221862,18.0883026123047
20191218,Carl Akrells Gata 8,94,3,Unknown,4526,8195000,2019-12-18,87181,686,59.3436537943191,18.0848693847656
20190820,Valhallavägen 146 A 2 tr,94,4,Unknown,3368,8200000,2019-08-20,87234,451,59.3401524946973,18.0917358398438
20200728,Bo Bergmans gata 7,94,3,Mourad Tajiou,3180,8200000,2020-07-28,87234,501,59.3440039044291,18.0883026123047
20220516,Odelbergsvägen 34,94,4,Cesar Fuentes,5712,8350000,2022-05-16,88830,93,59.2896937443622,18.0690765380859
20221130,Odengatan 36,94,4,Jonathan Bergstrand,3885,8350000,2022-11-30,88830,1300,59.3450542131029,18.0587768554688
2021055,Mörtvikskroken 15,94,4,Nicklas Talvitie,4718,8600000,2021-05-05,91489,100,59.3124795359989,17.9942321777344
20220826,Essingeringen 22B,94,4,Unknown,4738,8900000,2022-08-26,94681,101,59.3191371158507,17.9949188232422
20190424,Karlaplan 19a,94,4,Richard Lagerling,3147,9100000,2019-04-24,96809,477,59.3394521914579,18.0910491943359
20210825,Sjöfartsgatan 6,94,4,Unknown,4802,9340000,2021-08-25,99362,522,59.3040680978642,18.0883026123047
20200624,Pipersgatan 4,94,4,Unknown,3698,9350000,2020-06-24,99468,1200,59.3289459101019,18.0450439453125
2019101,Valhallavägen 150 C,94,4,Unknown,3368,9450000,2019-10-01,100532,505,59.3401524946973,18.0903625488281
20190830,Valhallavägen 158 / Breitenfeldsgatan,94,3,Martin Sjöman,3677,9500000,2019-08-30,101064,336,59.3394521914579,18.0951690673828
2020026,Valhallavägen 146 B,94,4,Unknown,3604,9500000,2020-02-06,101064,477,59.3401524946973,18.0910491943359
20210319,Södermannagatan 50A,94,3,Unknown,5589,9525000,2021-03-19,101330,817,59.3100264147789,18.0814361572266
2020112,Karlaplan 19 a,94,3,Daniel Levin,3604,9600000,2020-11-02,102128,477,59.3394521914579,18.0910491943359
20210917,Lilla Aspuddsvägen 8,94,4,Unknown,4969,9775000,2021-09-17,103989,103,59.3061711524403,17.9997253417969
20210928,Valhallavägen 148 E,94,3,Unknown,3676,10000000,2021-09-28,106383,393,59.3398023448825,18.0931091308594
20220930,Birger Jarlsgatan 100,94,3,Unknown,4378,10250000,2022-09-30,109043,1300,59.3468046553733,18.0615234375
20210530,Ringvägen 151,94,3,Unknown,3900,10350000,2021-05-30,110106,791,59.3093254904965,18.08349609375
2022061,Tavastgatan 46,94,4,Unknown,3759,10450000,2022-06-01,111170,1400,59.3191371158507,18.0574035644531
20220413,Sankt Eriksgatan 25A,94,4,Erik Lundkvist,3188,10600000,2022-04-13,112766,589,59.3317479028207,18.0306243896484
20211029,Karlaplan 21A,94,4,Unknown,3676,10750000,2021-10-29,114362,448,59.3391020344237,18.0917358398438
20221111,Karlaplan 15A,94,4,Oskar Vilgotsson,3925,10850000,2022-11-11,115426,475,59.3391020344237,18.0910491943359
20210314,Slättvägen 3,94,3,Håkan Jansson,2656,10900000,2021-03-14,115957,47,59.3282453758185,17.9750061035156
20210326,Valhallavägen 146 F,94,4,Niclas Behrer,3082,11100000,2021-03-26,118085,498,59.3405026409025,18.0903625488281
2021114,Birger Jarlsgatan 107 A,94,4,Erik Frisk,4051,11500000,2021-11-04,122340,1200,59.3482049442239,18.0587768554688
20220223,Pontonjärgatan 45,94,4,Unknown,4852,11600000,2022-02-23,123404,517,59.3296464299437,18.0278778076172
2021118,Valhallavägen 148D,94,3,Adam Farhoumand,3569,11600000,2021-11-08,123404,393,59.3398023448825,18.0931091308594
20210427,Maria Prästgårdsgata 26,94,3,Unknown,3598,12100000,2021-04-27,128723,1200,59.3159836879043,18.0622100830078
20201216,Styrmansgatan 17 A,94,4,Unknown,2453,12100000,2020-12-16,128723,978,59.3331488125338,18.0855560302734
20211116,Hagagatan 48,94,3,Bodil Melander,4212,12150000,2021-11-16,129255,1000,59.3482049442239,18.0491638183594
2022083,Döbelnsgatan 85,94,3,Patrick Björkman,1015,13850000,2022-08-03,147340,1300,59.3457544008388,18.0560302734375
20220315,Sveavägen 120,94,3,Veronica Andersson,571,13950000,2022-03-15,148404,1200,59.3450542131029,18.0546569824219
20220923,Grevgatan 39,94,3,Ann-Charlotte Stenbeck,4469,15250000,2022-09-23,162234,898,59.3356002655423,18.0855560302734
2022028,Grevgatan 60,94,4,Richard Lagerling,3507,15975000,2022-02-08,169947,705,59.3373511951061,18.0876159667969
20220213,Riddargatan 15,94,4,Richard Lagerling,3953,20000000,2022-02-13,212766,1200,59.3334990309366,18.0814361572266
2022107,Hornsgatan 146 B,94.1,4,Unknown,4006,6995000,2022-10-07,74336,471,59.3159836879043,18.03955078125
20210317,Gransätragränd 21,94.5,4,Unknown,5712,3200000,2021-03-17,33862,30,59.2833811341093,17.9138946533203
20220923,Drakflygargatan 3,94.5,4,Destiny Fröstad,5486,3550000,2022-09-23,37566,26,59.2700506674665,18.1246948242188
20211013,Drakflygargatan 2,94.5,4,Henrik Ivansson,5543,4300000,2021-10-13,45503,26,59.2696997952363,18.1246948242188
20210823,Vantörsvägen 273,94.5,4,Christofer Svensson,4358,5000000,2021-08-23,52910,27,59.2858361772109,17.9544067382813
20221214,Vingavägen 8,94.5,4,Destiny Fröstad,5328,5050000,2022-12-14,53439,133,59.2896937443622,18.0931091308594
2021055,Vantörsvägen 275,94.5,4,Christofer Svensson,4358,5050000,2021-05-05,53439,28,59.2861868832002,17.9544067382813
20201013,Hildebergsvägen 28 2tr,94.5,4,Marie Bertilsson,5492,5600000,2020-10-13,59259,182,59.3026659892377,18.0292510986328
2022077,Blackebergsbacken 1,94.5,4,Arman Davarzan,5149,5850000,2022-07-07,61905,16,59.3405026409025,17.8857421875
20211031,Blackebergsbacken 3,94.5,4,Andreas Nilsson,5420,6000000,2021-10-31,63492,16,59.3408527834981,17.8843688964844
20211222,Blackebergsbacken 5,94.5,4,Andreas Nilsson,5420,6175000,2021-12-22,65344,16,59.3408527834981,17.8836822509766
20220413,Telefonvägen 13,94.5,4,Jonas Lindström,4912,7850000,2022-04-13,83069,95,59.3002121600694,18.0017852783203
20210319,Flintbacken 28,94.5,4,Unknown,4142,9100000,2021-03-19,96296,340,59.3093254904965,18.0498504638672
2021091,Flintbacken 14,94.5,4,Unknown,4133,9225000,2021-09-01,97619,335,59.3096759544436,18.0491638183594
20221121,Valhallavägen 137,94.5,4,Sara Wiksell,4727,10000000,2022-11-21,105820,582,59.3419031896274,18.0883026123047
20201125,Svärdlångsvägen 5,94.7,4,Unknown,5259,7125000,2020-11-25,75238,236,59.3012638228155,18.0388641357422
2022069,Öregrundsgatan 14,94.7,4,Unknown,4433,7400000,2022-06-09,78141,105,59.3450542131029,18.1116485595703
20220918,Fjärdholmsgränd 9A,95,4,Unknown,4965,2050000,2022-09-18,21579,6,59.2774181493946,17.8878021240234
20180615,Aprikosgatan 80,95,4,Martina Hultkrantz,6666,2130000,2018-06-15,22421,9,59.3618547345251,17.8349304199219
2017126,Stamgatan 59,95,5,Unknown,6041,2200000,2017-12-06,23158,29,59.2861868832002,18.0381774902344
20200626,Piongränd 11,95,4,Unknown,5568,2295000,2020-06-26,24158,12,59.3611548787929,17.8369903564453
20190619,Glädjevägen 8b,95,4,Unknown,5840,2300000,2019-06-19,24211,7,59.3821442733523,17.8047180175781
2022126,Glädjevägen 4,95,4,Unknown,6014,2500000,2022-12-06,26316,7,59.3814448360877,17.8040313720703
2018037,Hebergsgränd 23,95,4,John Borja,5175,2500000,2018-03-07,26316,27,59.2861868832002,18.0354309082031
20181213,Vintrosagatan 11 ,95,4,Unknown,4843,2500000,2018-12-13,26316,21,59.2626815915554,18.0168914794922
20171215,Eldsbergagränd 6,95,4,John Borja,4761,2500000,2017-12-15,26316,22,59.2868882843388,18.0340576171875
20200312,Fageredsgränd 28,95,4,Rezy Saba,5319,2600000,2020-03-12,27368,40,59.2896937443622,18.0292510986328
2018067,Harplingegränd 72,95,4,Unknown,4979,2610000,2018-06-07,27474,29,59.2875896710241,18.0368041992188
20221028,Stamgatan 61,95,5,Unknown,6931,2700000,2022-10-28,28421,29,59.2861868832002,18.0381774902344
2020063,Slättåkragränd 18,95,4,Rezy Saba,5255,2700000,2020-06-03,28421,40,59.2903950732364,18.0319976806641
2020061,Knäredsgränd 12,95,4,Unknown,5281,2720000,2020-06-01,28632,24,59.2858361772109,18.0347442626953
20220928,Aprikosgatan 80 (Vån 1),95,4,Josef Gubrail,6871,2725000,2022-09-28,28684,9,59.3618547345251,17.8349304199219
20221111,Stamgatan 3,95,5,Unknown,6698,2750000,2022-11-11,28947,29,59.2833811341093,18.0422973632813
2022068,Spannarpsgränd 11,95,4,Unknown,5319,2800000,2022-06-08,29474,40,59.2893430745055,18.028564453125
20221019,Stamgatan 17,95,5,Unknown,6698,2850000,2022-10-19,30000,30,59.2823289185772,18.0409240722656
20190429,Eldsbergagränd 26,95,4,Unknown,5031,2850000,2019-04-29,30000,25,59.2868882843388,18.0347442626953
2022092,Spannarpsgränd 15,95,4,Unknown,5319,2860000,2022-09-02,30105,40,59.2893430745055,18.028564453125
2019045,Onsalagränd 15,95,4,Unknown,5105,2900000,2019-04-05,30526,29,59.2868882843388,18.0368041992188
20221221,Vintrosagatan 5,95,4,Unknown,5985,2910000,2022-12-21,30632,22,59.2630325360801,18.0155181884766
20200820,Stamgatan 53 - Accepterat pris,95,5,Unknown,6501,2950000,2020-08-20,31053,28,59.2854854676082,18.0374908447266
2020035,Sibbarpsgränd 35,95,4,Unknown,4813,2950000,2020-03-05,31053,38,59.2896937443622,18.0361175537109
2021121,Slättåkragränd 30,95,4,Unknown,5255,2990000,2021-12-01,31474,40,59.2903950732364,18.0326843261719
2020025,Stamgatan 52,95,5,Unknown,6501,3000000,2020-02-05,31579,28,59.285134754392,18.0374908447266
20200828,Stamgatan 56,95,5,Rabi Soma,6501,3000000,2020-08-28,31579,28,59.2854854676082,18.0381774902344
20220920,Kallforsvägen 29,95,4,Kajsa Bergklint,5467,3000000,2022-09-20,31579,24,59.2725066718741,18.0450439453125
20220721,Förlandagränd 84,95,4,Unknown,5018,3000000,2022-07-21,31579,39,59.2900444106058,18.0354309082031
20220621,Nickelgränd 12,95,4,Unknown,7048,3095000,2022-06-21,32579,34,59.3534555131299,17.8788757324219
20191129,Stamgatan 47,95,5,Unknown,6523,3100000,2019-11-29,32632,28,59.285134754392,18.0368041992188
20220923,Knäredsgränd 28,95,4,Unknown,5703,3100000,2022-09-23,32632,21,59.2858361772109,18.0340576171875
20200422,Morupsgränd 15,95,4,Unknown,4856,3100000,2020-04-22,32632,25,59.2865375855761,18.0333709716797
20220713,Sibbarpsgränd 39,95,4,Tidor Ablahad,4571,3100000,2022-07-13,32632,38,59.2896937443622,18.0361175537109
20190917,Knäredsgränd 32,95,4,Unknown,5281,3150000,2019-09-17,33158,21,59.2854854676082,18.0340576171875
2021097,Stamgatan 13,95,5,Rabi Soma,6283,3200000,2021-09-07,33684,29,59.2826796607015,18.0409240722656
20220413,Älvsåkersgränd 15,95,4,Stefan Disefjord,5597,3200000,2022-04-13,33684,38,59.2889924010356,18.028564453125
20220324,Förlandagränd 4 (På markplan med uteplats),95,4,Andy Shabo,4992,3235000,2022-03-24,34053,38,59.2910963876582,18.0340576171875
20211019,Stamgatan 8,95,5,Unknown,6459,3250000,2021-10-19,34211,29,59.2833811341093,18.0416107177734
2022038,Sibbarpsgränd 23,95,4,Unknown,4549,3260000,2022-03-08,34316,36,59.2896937443622,18.0354309082031
20220526,Stamgatan 50,95,5,Unknown,6787,3300000,2022-05-26,34737,28,59.285134754392,18.0374908447266
2022048,Eldsbergagränd 47,95,4,Oscar Lindberg,6039,3300000,2022-04-08,34737,22,59.2875896710241,18.0340576171875
2022066,Eldsbergagränd 23 Accepterat pris!,95,4,Paulina Despotovic,5889,3300000,2022-06-06,34737,22,59.2875896710241,18.0340576171875
2022022,Stamgatan 11,95,5,Unknown,6698,3376500,2022-02-02,35542,29,59.2826796607015,18.0416107177734
20210522,Stamgatan 10,95,5,Unknown,6599,3380000,2021-05-22,35579,29,59.2833811341093,18.0409240722656
20220531,Stamgatan 63,95,5,Unknown,6984,3400000,2022-05-31,35789,30,59.2861868832002,18.0388641357422
20220214,Sibbarpsgränd 7,95,4,Andy Shabo,4746,3400000,2022-02-14,35789,34,59.2893430745055,18.0354309082031
20210825,Ullaredsgränd 8,95,4,Tidor Ablahad,5407,3500000,2021-08-25,36842,26,59.2882910432563,18.0347442626953
2021054,Stamgatan 53,95,5,Paulina Despotovic,6599,3550000,2021-05-04,37368,28,59.2854854676082,18.0374908447266
20210224,Stamgatan 9,95,5,Unknown,6599,3575000,2021-02-24,37632,29,59.2830303992122,18.0416107177734
2021107,Stamgatan 6,95,5,Unknown,6687,3600000,2021-10-07,37895,29,59.2833811341093,18.0416107177734
2020069,Västertorpsvägen 150,95,4,Unknown,5214,3600000,2020-06-09,37895,29,59.2900444106058,17.9530334472656
20200925,Västertorpsvägen 138,95,3,Unknown,5214,3775000,2020-09-25,39737,29,59.2907457322538,17.9523468017578
20180412,Slättgårdsvägen 107,95,4,Adam Hammoud,4773,3780000,2018-04-12,39789,29,59.2896937443622,17.9502868652344
2022056,Stamgatan 19,95,5,Unknown,6520,3800000,2022-05-06,40000,29,59.2823289185772,18.0402374267578
20180228,Anna Sandströms Gata 12,95,5,Christofer Svensson,4310,3800000,2018-02-28,40000,31,59.2875896710241,17.9660797119141
20190412,Gubbkärrsvägen 29H,95,4,Noomi Unéus,6281,3900000,2019-04-12,41053,9,59.3313976663669,17.9159545898438
20180223,Vantörsvägen 276,95,4,Unknown,4711,3920000,2018-02-23,41263,28,59.2865375855761,17.9523468017578
20221229,Drivbänksvägen 11 B,95,4,Micaela Rebel,5400,3995000,2022-12-29,42053,8,59.3810951120452,17.8191375732422
20220420,Gulddragargränd 50 (Våning 9),95,4,Jimmy Solkarin,5475,4000000,2022-04-20,42105,30,59.3629044910623,17.8569030761719
2021119,Kubbegatan 3,95,4,Niki Möller,4827,4000000,2021-11-09,42105,15,59.257416989873,18.1109619140625
20181016,Vantörsvägen 277 2 tr,95,4,Rezy Saba,4358,4100000,2018-10-16,43158,29,59.2861868832002,17.9537200927734
20180212,Götalandsvägen 237,95,4,Unknown,4908,4150000,2018-02-12,43684,26,59.279873622524,18.0052185058594
2022039,Harplingegränd 88,95,4,Unknown,5105,4175000,2022-03-09,43947,29,59.2868882843388,18.0368041992188
20171027,Wendela Hebbes gata 14,95,4,Unknown,5269,4195000,2017-10-27,44158,28,59.287238979488,17.9523468017578
20180118,Emilia fogelklous gata 23,95,4,Unknown,4380,4200000,2018-01-18,44211,27,59.2858361772109,17.9530334472656
20220829,Gulddragargränd 52,95,4,Viktor Göranzon,5640,4250000,2022-08-29,44737,28,59.3629044910623,17.8562164306641
2018115,Götalandsvägen 241,95,4,Eddie Can,4908,4300000,2018-11-05,45263,32,59.2802243899442,18.0045318603516
2022074,Västertorpsvägen 140,95,4,Unknown,5111,4400000,2022-07-04,46316,29,59.2907457322538,17.9523468017578
2019124,Kabelverksgatan 32 3tr,95,4,Unknown,4944,4550000,2019-12-04,47895,57,59.2826796607015,18.0017852783203
2019101,Kabelverksgatan 32 5tr,95,4,Unknown,4944,4620000,2019-10-01,48632,57,59.2826796607015,18.0017852783203
20210525,Måbärsstigen 29 Q,95,4,Unknown,2726,4650000,2021-05-25,48947,14,59.3671031924902,17.8287506103516
20190927,Lidköpingsvägen 28,95,4,Unknown,4398,4700000,2019-09-27,49474,146,59.2921483321933,18.0979156494141
2022033,Ullerudsbacken 51,95,4,Tommy Sundvall,6046,4720000,2022-03-03,49684,29,59.2324868362365,18.1027221679688
2020056,Krakel Spektakels Gata 3,95,4,Marcus Hjelte,4570,4750000,2020-05-06,50000,68,59.3653537967007,17.9502868652344
20180321,Klas Klättermus gata 7,95,4,Andreas Pettersson,4833,4800000,2018-03-21,50526,102,59.3639542151268,17.9537200927734
20180216,Klas Klättermus gata 3,95,4,Andreas Pettersson,4833,4830000,2018-02-16,50842,93,59.3643041159322,17.9530334472656
20220719,Siljansvägen 39A,95,3,Unknown,5984,5000000,2022-07-19,52632,105,59.2970569767589,18.0471038818359
20220827,Hanna Paulis gata 33,95,5,Unknown,5276,5200000,2022-08-27,54737,28,59.2875896710241,17.9619598388672
20210224,Anna sandströms gata 4,95,4,Unknown,5215,5200000,2021-02-24,54737,32,59.2879403589468,17.9667663574219
20200827,Hildebergsvägen 18,95,4,Unknown,5962,5505000,2020-08-27,57947,186,59.3026659892377,18.0271911621094
20220613,Hägervägen 29,95,4,Unknown,4335,5607000,2022-06-13,59021,36,59.2728575151892,18.08349609375
20211118,Anna Sandströms Gata 4,95,4,Natalia Hernandez,5215,5650000,2021-11-18,59474,32,59.2879403589468,17.9667663574219
20220222,Tussmötevägen 188,95,3,Unknown,5722,6000000,2022-02-22,63158,51,59.2788212985804,18.0649566650391
2022061,Kabelverksgatan 32,95,4,Daniel Aslan,4944,6300000,2022-06-01,66316,57,59.2826796607015,18.0017852783203
20190414,Maria Röhls Väg 11,95,4,Robin Ström,4608,6300000,2019-04-14,66316,15,59.2602248786613,18.1219482421875
20190913,Sickla Kanalgata 93,95,3,Unknown,5821,6350000,2019-09-13,66842,104,59.3033670507753,18.1095886230469
2019059,Mörtvikskroken 13,95,4,Nicklas Talvitie,4006,6350000,2019-05-09,66842,108,59.3124795359989,17.99560546875
20220830,Lumagatan 11,95,3,Unknown,4374,6510000,2022-08-30,68526,369,59.3047691305045,18.0937957763672
20200930,Lövholmsvägen 82,95,4,Pamela Aguilar,5184,6560000,2020-09-30,69053,151,59.3142316570946,18.0079650878906
20181030,David Bagares gata 26 B,95,3,Unknown,3555,6725000,2018-10-30,70789,1500,59.3373511951061,18.0656433105469
20210319,Arkitektvägen 86,95,5,Deisam Sulayman,5050,6850000,2021-03-19,72105,34,59.3327985905208,17.9496002197266
20220919,Blekegatan 3,95,3,Jessica Alvå,3904,6880000,2022-09-19,72421,189,59.3065216488942,18.0265045166016
2019073,Kungsholmsgatan 11 3tr,95,5,Unknown,6460,6900000,2019-07-03,72632,1300,59.3306971826286,18.0484771728516
20190920,Textilgatan 25,95,4,Unknown,5156,6900000,2019-09-20,72632,508,59.3030165218126,18.0889892578125
2022105,Sturehillsvägen 17,95,4,Unknown,4679,7030000,2022-10-05,74000,183,59.3037175761259,18.0313110351563
20170914,Norra stationsgatan 111,95,4,Unknown,4298,7100000,2017-09-14,74737,473,59.3440039044291,18.0292510986328
20190311,Pontonjärgatan 4 6tr,95,4,Unknown,6589,7300000,2019-03-11,76842,733,59.3285956447654,18.0381774902344
2018109,Grubbensringen 30 A,95,3,Unknown,6514,7400000,2018-10-09,77895,977,59.3345496644847,18.0422973632813
2021055,Nybodaringen 105,95,4,Joakim Ohlsson,5032,7400000,2021-05-05,77895,189,59.3037175761259,18.0258178710938
20220726,Norra Stationsgatan 111,95,4,Unknown,4298,7480000,2022-07-26,78737,473,59.3440039044291,18.0292510986328
2018122,Fleminggatan 55,95,4,Unknown,3497,7600000,2018-12-02,80000,714,59.3334990309366,18.0374908447266
20210317,Inedalsgatan 9C,95,4,Unknown,3417,7950000,2021-03-17,83684,633,59.3345496644847,18.0354309082031
20221120,Scheelegatan 38A,95,4,Unknown,4478,8150000,2022-11-20,85789,1200,59.3338492457294,18.0464172363281
20200515,Nina Einhorns Gata 10,95,3,Unknown,5186,8250000,2020-05-15,86842,517,59.3478548774249,18.0354309082031
20190820,Upplandsgatan 24 A,95,3,Magnus Larsson,4117,8750000,2019-08-20,92105,1300,59.3394521914579,18.0519104003906
20220616,Magnus Ladulåsgatan 21,95,4,Unknown,4568,8850000,2022-06-16,93158,901,59.3124795359989,18.0622100830078
